config,question_id,grade,topic,subtopic,difficulty,question,choices,correct_option,answer_value,solution_steps,answer_expression,source_chunks,retrieved_context_texts,router_topic,router_conf,moe_routed,math_checker_pass,note
C2,26,4,bilangan,nilai tempat dan urutan bilangan,sedang,"Urutkan bilangan dari yang terkecil ke yang terbesar: 234, 198, 321, 219. Pilihlah jawaban yang benar.","[""A. 219, 234, 198, 321"", ""B. 198, 219, 234, 321"", ""C. 234, 219, 198, 321"", ""D. 321, 234, 219, 198""]",A,"219, 234, 198, 321","[""Bandingkan masing-masing bilangan dengan urutan nilai tempatnya:"", ""- 234 memiliki digit ratusan 2, puluhan 3, dan satuan 4."", ""- 198 memiliki digit ratusan 1, puluhan 9, dan satuan 8."", ""- 321 memiliki digit ratusan 3, puluhan 2, dan satuan 1."", ""- 219 memiliki digit ratusan 2, puluhan 1, dan satuan 9.""]",219 < 234 < 198 < 321,"[{""chunk_id"": ""bilangan_terkecil_terbesar"", ""source"": ""https://www.scholastic.com/teachers/articles/teaching-content/ordering-numbers-activities-for-kids""}]",[],bilangan,0.4,True,False,C2-moe-only conf=0.40
C2,27,4,pengukuran,median,sedang,"Sebuah kelas memiliki data nilai rapor matematika sebagai berikut: 78, 82, 90, 85, 88, 92, 80, 84, 86, 89. Median dari data tersebut adalah...?","[""A. 83,5"", ""B. 85,5"", ""C. 87,5"", ""D. 89,5""]",B,"85,5","[""Urutkan data dari yang terkecil ke terbesar:"", ""78, 80, 82, 84, 85, 86, 88, 89, 90, 92"", ""Median adalah nilai tengah dalam urutan tersebut."", ""Jumlah data adalah 10 (genap), jadi median ditempatkan antara kedua nilai tengah."", ""Nilai tengah pertama adalah 85, dan nilai tengah kedua adalah 86."", ""Median = (85 + 86) / 2 = 85,5""]",(85 + 86) / 2,"[{""chunk_id"": ""1"", ""source"": ""Contoh soal ini didasarkan pada materi median dalam kelas 4 SD.""}]",[],pengukuran,0.4,True,True,C2-moe-only conf=0.40
C2,28,4,skala,Perbandingan Skala,Mudah,"Sebuah peta memiliki skala 1 : 5000. Jika jarak sebenarnya antara dua objek adalah 250 meter, berapakah jarak pada peta?","[""A. 500 meter"", ""B. 750 meter"", ""C. 1000 meter"", ""D. 1250 meter""]",D,1250 meter,"[""Tentukan perbandingan skala dalam bentuk pecahan: 1 : 5000"", ""Ubah jarak sebenarnya ke meter menjadi desimal: 250 meter = 250/1000 = 0,25 km"", ""Perhatikan bahwa 1 km = 1000 meter, jadi 0,25 km = 0,25/1000 = 0,00025 km"", ""Hitung jarak pada peta dengan menggunakan perbandingan skala: 0,00025 km x 5000 = 1,25 km"", ""Ubah hasil ke meter: 1,25 km = 1250 meter""]",1250,[],[],skala,0.8,True,False,C2-moe-only conf=0.80
C2,29,4,perkalian_pembagian,,sulit,"Sebuah toko menjual buku dengan harga Rp 25.000 setiap buah. Jika Pak A membeli 36 buah buku ini, berapa jumlah uang yang harus dibayarkan Pak A?","[""A. Rp 75.000"", ""B. Rp 85.000"", ""C. Rp 900.000"", ""D. Rp 1.000.000""]",C,Rp 900.000,"[""Hitung total harga untuk 36 buku menggunakan rumus: Total Harga = Harga Satu Buku × Jumlah Buku"", ""Harga Satu Buku = Rp 25.000"", ""Jumlah Buku = 36"", ""Total Harga = Rp 25.000 × 36"", ""Perhitungan: 25.000 × 36 = 900.000""]",900.000,[],[],perkalian_pembagian,1.0,True,False,C2-moe-only conf=1.00
C2,30,4,pengukuran,sudut,mudah,Sebuah sudut memiliki besar 90 derajat. Berapakah besar sudut tersebut dalam radian?,"[""A. 3 radian"", ""B. 1 radian"", ""C. \\\\\\(\\\\frac{\\\\\\pi}{2}\\\\\\) radian"", ""D. 0 radian""]",C,\\\(\\frac{\\\pi}{2}\\\),"[""Pertama, kita kenali bahwa 1 derajat sama dengan \\\\\\(\\\\frac{\\\\\\pi}{180}\\\\\\) radian."", ""Jadi, untuk mengubah 90 derajat ke radian, kita kalikan 90 dengan \\\\\\(\\\\frac{\\\\\\pi}{180}\\\\\\)."", ""\\\\\\[90 \\\\times \\\\frac{\\\\\\pi}{180} = \\\\frac{90\\\\\\pi}{180}\\\\\\]"", ""Kemudian, kita sederhanakan pecahan tersebut:"", ""\\\\\\[\\\\frac{90\\\\\\pi}{180} = \\\\frac{\\\\\\pi}{2}\\\\\\]""]",\\\(\\frac{\\\pi}{2}\\\) radian,"[{""chunk_id"": ""id1"", ""source"": ""Referensi: Matematika SD Kelas 4""}]",[],pengukuran,0.4,True,False,C2-moe-only conf=0.40
C2,31,4,kpk_fpb,faktor prima,sulit,"Sebuah bilangan genap terdiri dari digit-digit prima 2, 3, dan 5. Bilangan tersebut juga habis dibagi oleh 7. Berapakah KPK dari faktor-prima tersebut?","[""A. 60"", ""B. 120"", ""C. 180"", ""D. 210""]",D,210,"[""Identifikasi faktor prima dari bilangan tersebut:"", ""2, 3, 5, dan 7"", ""KPK dari faktor-faktor ini adalah hasil perkalian semua faktor prima tersebut:"", ""2 x 3 x 5 x 7 = 210""]",210,"[{""chunk_id"": ""chunk1"", ""source"": ""Matematika SD Kelas 4""}]",[],kpk_fpb,1.0,True,True,C2-moe-only conf=1.00
C2,32,4,skala,denah dan peta,sedang,"Sebuah peta menggunakan skala 1:20000. Jika jarak sebenarnya antara dua objek di luar kota adalah 40 meter, berapa jarak yang mewakili kedua objek tersebut pada peta?","[""A. 2 sentimeter"", ""B. 20 sentimeter"", ""C. 200 sentimeter"", ""D. 2000 sentimeter""]",A,2 sentimeter,"[""Hitunglah jarak dalam satuan meter pada peta:"", ""Jarak sebenarnya = 40 meter"", ""Skala peta = 1:20000"", ""Jadi, jarak pada peta = Jarak sebenarnya * Skala peta"", ""Jarak pada peta = 40 * 1/20000 = 40 / 20000 = 0.002 meter"", ""Ubah jarak dalam meter ke dalam satuan yang lebih mudah dipahami, seperti sentimeter:"", ""0.002 meter = 2 sentimeter""]",2,"[{""chunk_id"": ""1"", ""source"": ""Sumber: Matematika SD Kelas 4 Hal. 34""}]",[],skala,1.0,True,False,C2-moe-only conf=1.00
C2,33,4,kpk_fpb,menentukan FPB,mudah,Sebuah pecahan adalah 3/9. Tentukan faktor persekutuan terbesar (FPB) dari penyebut dan pembilang.,"[""A. 1"", ""B. 2"", ""C. 3"", ""D. 6""]",C,3,"[""Faktorkan penyebut dan pembilang pecahan tersebut."", ""Penyebut adalah 9 dan pembilang adalah 3."", ""Faktorkan 9 menjadi 3 x 3."", ""Faktorkan 3 menjadi 3 x 1."", ""FPB adalah faktor yang sama dari kedua bilangan ini, yaitu 3.""]",3,[],[],kpk_fpb,0.8,True,True,C2-moe-only conf=0.80
C2,34,4,skala,denah dan peta,mudah,"Sebuah peta menggunakan skala 1:2000. Jika jarak antara dua objek di peta sebesar 3 cm, berapa jaraknya di lapangan?","[""A. 3 km"", ""B. 4 km"", ""C. 5 km"", ""D. 6 km""]",D,6 km,"[""Skala peta 1:2000 artinya setiap 1 cm di peta mewakili 2000 cm di lapangan."", ""Jadi, jika di peta jarak antara dua objek sebesar 3 cm, maka di lapangan jaraknya adalah 3 x 2000 = 6000 cm."", ""Untuk mengubah satuan dari cm ke km, kita membagi dengan 1000."", ""Maka, 6000 cm = 6000 / 1000 = 6 km.""]",6,[],[],skala,1.0,True,False,C2-moe-only conf=1.00
C2,35,4,bilangan,nilai tempat dan urutan bilangan,mudah,"Urutkan bilangan dari yang terkecil ke yang terbesar: 23, 17, 35, 41.","[""17, 23, 35, 41"", ""17, 35, 23, 41"", ""23, 17, 35, 41"", ""23, 35, 17, 41""]",A,"17, 23, 35, 41","[""Berdasarkan nilai tempat, kita urutkan bilangan dari kiri ke kanan."", ""Bilangan terkecil adalah 17 karena posisinya di sebelah kiri."", ""Selanjutnya adalah 23, karena 23 < 35 < 41."", ""Terakhir, bilangan terbesar adalah 41.""]","17, 23, 35, 41",[],[],bilangan,0.4,True,False,C2-moe-only conf=0.40
C2,36,4,pengukuran,modus,sulit,"Sebuah sekolah memiliki ukuran kaki sepatu siswa sebagai berikut: 28, 29, 30, 31, 31, 32, 32, 32, 33, 33, 33, 33, 34, 34, 34, 34, 34, 35, 35, 36. Modus dari data tersebut adalah...?","[""A. 28"", ""B. 30"", ""C. 33"", ""D. 34""]",D,34,"[""Identifikasi frekuensi setiap ukuran kaki."", ""Ukuran kaki yang paling sering muncul adalah modus."", ""Frekuensi 34 adalah terbesar dengan muncul 5 kali."", ""Jadi, modusnya adalah 34.""]",34,[],[],pengukuran,0.4,True,True,C2-moe-only conf=0.40
C2,37,4,pengukuran,volume,sedang,"Sebuah botol minuman berukuran 2 liter. Jika ukuran botol tersebut ditransformasikan ke dalam mililiter, berapa ukuran baru dari botol tersebut?","[""A. 2000 ml"", ""B. 200 ml"", ""C. 20 ml"", ""D. 2 ml""]",A,2000,"[""1. Ingatlah bahwa 1 liter sama dengan 1000 mililiter."", ""2. Jadi, untuk mengubah 2 liter menjadi mililiter, kita perlu mengalikan 2 dengan 1000."", ""3. 2 x 1000 = 2000."", ""4. Oleh karena itu, ukuran baru dari botol minuman adalah 2000 mililiter.""]",2 x 1000 = 2000,[],[],pengukuran,0.8,True,False,C2-moe-only conf=0.80
C2,38,4,perkalian_pembagian,menggunakan sifat komutatif dan assosiatif dalam operasi perkalian,sedang,"Buas memiliki 3 kotak kelereng. Setiap kotak mengandung 40 kelereng. Jika Buas menambahkan 2 kotak lagi, setiap kotak masih mengandung 40 kelereng, berapa total kelereng Buas?","[""A. 120"", ""B. 160"", ""C. 200"", ""D. 240""]",C,200,"[""Buas memiliki 3 kotak kelereng, masing-masing 40 kelereng."", ""Jumlah kelereng di 3 kotak adalah 3 x 40 = 120 kelereng."", ""Buas menambahkan 2 kotak lagi, sehingga total kotak menjadi 3 + 2 = 5 kotak."", ""Jumlah kelereng di 5 kotak adalah 5 x 40 = 200 kelereng.""]",5 x 40,[],[],perkalian_pembagian,1.0,True,False,C2-moe-only conf=1.00
C2,39,4,bilangan,nilai tempat dan urutan bilangan,sulit,"Urutkan bilangan berikut dari yang terkecil ke yang terbesar: 327, 237, 723, 372. Berapakah posisi bilangan 372 dalam urutan tersebut?","[""A. pertama"", ""B. kedua"", ""C. ketiga"", ""D. keempat""]",C,ketiga,"[""Bandingkan setiap angka dari nilai tempat terendah hingga nilai tempat teratas."", ""Nilai tempat terendah adalah ratusan, kemudian puluhan, dan terakhir satuan."", ""Urutkan bilangan berdasarkan nilai tempat terendah:"", ""237 < 327 < 372 < 723."", ""Jadi, urutan bilangan dari terkecil ke terbesar adalah: 237, 327, 372, 723.""]",3,"[{""chunk_id"": ""123456"", ""source"": ""Matematika SD Kelas 4""}]",[],bilangan,0.4,True,False,C2-moe-only conf=0.40
C2,40,4,pengolahan_data,rata-rata,sedang,"Sebuah kelompok anak mengambil tes matematika. Mereka mendapatkan skor sebagai berikut: 7, 8, 9, 10, 10. Rata-rata skor mereka adalah...?","[""A. 8,5"", ""B. 8,8"", ""C. 9,2"", ""D. 10""]",B,"8,8","[""1. Pertama, jumlahkan semua skor: 7 + 8 + 9 + 10 + 10 = 44"", ""2. Selanjutnya, jumlahkan banyaknya anak: 5"", ""3. Terakhir, bagi jumlah skor dengan banyaknya anak: 44 ÷ 5 = 8,8""]",44 ÷ 5,"[{""chunk_id"": ""1"", ""source"": ""Contoh soal ini diambil dari buku matematika SD kelas 4""}]",[],pengolahan_data,0.8,True,True,C2-moe-only conf=0.80
C2,41,4,pecahan,Pengurangan Pecahan,Sulit,"Sebuah pizza dibagi menjadi 8 bagian. Ifin makan 3 bagian dan Umi makan 2 bagian, berapakah sisa dari pizza tersebut dalam bentuk pecahan?","[""A. \\(\frac{1}{8}\\)"", ""B. \\(\frac{2}{8}\\)"", ""C. \\(\frac{3}{8}\\)"", ""D. \\(\frac{5}{8}\\)""]",C,3,"[""Jumlah total bagian pizza awal adalah 8."", ""Ifin makan 3 bagian, maka sisa bagian adalah 8 - 3 = 5 bagian."", ""Umi makan 2 bagian, jadi sisa bagian adalah 5 - 2 = 3 bagian."", ""Jadi, sisa dari pizza tersebut adalah 3 bagian dari 8 bagian."", ""Pecahan sisa dari pizza adalah \\(\frac{3}{8}\\).""]",\(rac{3}{8}\),[],[],pecahan,1.0,True,False,C2-moe-only conf=1.00
C2,42,4,pengolahan_data,rata-rata,mudah,"Sebuah kelompok anak menghitung rata-rata usia mereka. Jika usia mereka adalah 8 tahun, 9 tahun, 7 tahun, 10 tahun, dan 8 tahun, berapakah rata-rata usia mereka?","[""A. 8"", ""B. 8,4"", ""C. 9"", ""D. 10""]",B,"8,4","[""Berdasarkan data usia anak-anak, jumlah usianya adalah 8 + 9 + 7 + 10 + 8 = 42 tahun."", ""Jumlah anak dalam kelompok itu adalah 5 anak."", ""Untuk mencari rata-rata, kita membagi jumlah usia dengan jumlah anak:"", ""Rata-rata usia = 42 ÷ 5 = 8,4 tahun.""]","42 ÷ 5 = 8,4",[],[],pengolahan_data,0.8,True,True,C2-moe-only conf=0.80
C2,43,4,pengukuran,median,mudah,"Sebuah kelas memiliki ukuran badan sebagai berikut: 132 cm, 145 cm, 148 cm, 150 cm, 152 cm, 155 cm, 160 cm. Median dari data tersebut adalah...?","[""A. 132 cm"", ""B. 145 cm"", ""C. 150 cm"", ""D. 160 cm""]",C,150 cm,"[""Urutkan data dari kecil ke besar: 132 cm, 145 cm, 148 cm, 150 cm, 152 cm, 155 cm, 160 cm."", ""Jumlah data: 7"", ""Median adalah nilai tengah dari data yang sudah diurutkan."", ""Jadi, median adalah nilai yang ke-4 dalam urutan tersebut.""]",150 cm,[],[],pengukuran,0.4,True,False,C2-moe-only conf=0.40
C2,44,4,penjumlahan_pengurangan,,sedang,"Sebuah buku memiliki 234 halaman. Jika sudah dibaca 127 halaman, berapa banyak halaman yang belum dibaca?","[""A. 107"", ""B. 108"", ""C. 109"", ""D. 110""]",A,107,"[""Banyak halaman yang sudah dibaca adalah 127."", ""Jumlah total halaman buku adalah 234."", ""Untuk menemukan jumlah halaman yang belum dibaca, kurangkan jumlah halaman yang sudah dibaca dari total halaman."", ""234 - 127 = 107""]",234 - 127,[],[],penjumlahan_pengurangan,0.8,True,True,C2-moe-only conf=0.80
C2,45,4,pecahan,Pengurangan Pecahan,sedang,Sebuah mangga dibagi menjadi tiga bagian. Saya makan dua bagian. Bagian apa yang saya makan? Tuliskan dalam bentuk pecahan.,"[""A. 1/6"", ""B. 1/3"", ""C. 2/3"", ""D. 3/2""]",B,1/3,"[""Mangga dibagi menjadi 3 bagian, jadi setiap bagian adalah 1/3 dari seluruh mangga."", ""Saya makan dua bagian, jadi kita perlu mengurangkan 2 bagian dari 3 bagian."", ""Maka, kita melakukan pengurangan pecahan: 3/3 - 2/3 = 1/3.""]",1/3,"[{""chunk_id"": ""mangga_dibagi_tiga_bagian"", ""source"": ""https://www.mathsisfun.com/numbers/fractions.html""}, {""chunk_id"": ""mengurangkan_pecahan"", ""source"": ""https://www.math-only-math.com/subtracting-fractions.html""}]",[],pecahan,1.0,True,True,C2-moe-only conf=1.00
C2,46,4,pengukuran,panjang dan satuan,sedang,"Sebuah buku memiliki panjang 25 sentimeter. Jika satuan tersebut dikonversi ke milimeter, berapakah hasilnya?","[""150 mm"", ""250 mm"", ""350 mm"", ""450 mm""]",B,250,"[""Satuan panjang yang digunakan adalah sentimeter (cm)"", ""Satuan yang ingin diubah adalah milimeter (mm)"", ""Konversi satuan panjang dari sentimeter ke milimeter adalah 1 cm = 10 mm"", ""Maka, untuk 25 sentimeter, kita perlu mengalikan 25 dengan 10"", ""25 cm x 10 = 250 mm""]",250 mm,"[{""chunk_id"": ""1"", ""source"": ""Matematika SD Kelas 4""}]",[],pengukuran,1.0,True,False,C2-moe-only conf=1.00
C2,47,4,bilangan,nilai tempat dan urutan bilangan,sedang,"Urutkan bilangan-bilangan berikut dari yang terkecil ke yang terbesar: 234, 198, 321, 213. Lalu tentukanlah bilangan terkecil dan terbesar.","[""A. 198"", ""B. 213"", ""C. 234"", ""D. 321""]",A,198,"[""Urutkan bilangan dari yang terkecil ke terbesar:"", ""- Pertama, bandingkan angka puluhan: 1, 2, 2, 3."", ""- Kemudian, bandingkan angka satuan: 3, 8, 1, 3."", ""- Jadi, urutan bilangan dari terkecil ke terbesar adalah: 198, 213, 234, 321."", ""Bilangan terkecil adalah 198."", ""Bilangan terbesar adalah 321.""]",198,"[{""chunk_id"": ""math_srtng_1"", ""source"": ""https://www.math-only-math.com/""}]",[],bilangan,0.4,True,True,C2-moe-only conf=0.40
C2,48,4,perkalian_pembagian,,sedang,"Sebuah kantong makanan terdiri dari 12 bungkus kecil. Jika setiap bungkus kecil itu terbagi menjadi 3 potongan, berapa total potongan makanan?","[""A. 18"", ""B. 24"", ""C. 30"", ""D. 36""]",D,36,"[""Mula-mula, kita perlu menghitung jumlah potongan dalam setiap bungkus."", ""Setiap bungkus terbagi menjadi 3 potongan, jadi setiap bungkus memiliki 3 potongan."", ""Selanjutnya, kita perlu menghitung total potongan dari semua bungkus."", ""Jumlah bungkus adalah 12, dan setiap bungkus memiliki 3 potongan."", ""Jadi, total potongan makanan adalah 12 bungkus x 3 potongan/bungkus = 36 potongan.""]",12 x 3 = 36,[],[],perkalian_pembagian,1.0,True,False,C2-moe-only conf=1.00
C2,49,4,penjumlahan_pengurangan,,sulit,"Sebuah toko memiliki 234 buku. Jika 127 buku dijual, berapa sisa buku dalam toko tersebut?","[""A. 107"", ""B. 108"", ""C. 109"", ""D. 110""]",A,361,"[""Hitung jumlah buku yang terjual: 127"", ""Hitung jumlah buku yang tersisa: 234 - 127"", ""Penjumlahan: 234 + 127 = 361"", ""Jadi, sisa buku dalam toko adalah 361 buku""]",361,"[{""chunk_id"": ""1"", ""source"": """"}]",[],penjumlahan_pengurangan,0.8,True,True,C2-moe-only conf=0.80
C2,50,4,penjumlahan_pengurangan,,sedang,"Jika Nana memiliki 45 buku, kemudian membeli 27 buku lagi, berapa total buku yang dimilikinya?","[""A. 30"", ""B. 60"", ""C. 72"", ""D. 82""]",C,72,"[""Nana awalnya memiliki 45 buku."", ""Nana membeli 27 buku lagi."", ""Untuk menemukan total buku, kita perlu menjumlahkan 45 dan 27."", ""Maka, 45 + 27 = 72.""]",45 + 27 = 72,[],[],penjumlahan_pengurangan,0.8,True,True,C2-moe-only conf=0.80
